Protein	Protein State	Deut Time	MS File	Start Idx	End Idx	z	maxD	#D left	#D right	Start RT	End RT	Confidence	Theor mono m/z	mono inty	m+1 inty	m+2 inty	...																													
	+977A	15s	N66428_23_01_44	162	173	2	9	3.7704	0	9.59	9.89	Medium	709.8396	12898.438	41545.6942	134897.2039	264511.5369	359796.5648	408752	297817.9484	148937.0414	53452.4245	15910.9842	4621.7324	6723.6539	5650.8631	4353.5347	1808.7752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	165	172	1	6	2.8277	0	6.74	7.04	High	949.4183	5793.6223	17983.744	53054.4211	81970	74180.1295	42919.3344	13667.2952	3330.8325	1153.221	286.4291	162.6017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	196	209	2	10	2.9191	0	7.2	7.49	Medium	735.3652	5316.0305	10128.1577	14040.8847	20997.9653	24498	21065.9997	15760.0623	7212.0228	3289.9504	1410.0321	749.8739	472.129	380.918	475.1195	316.9956	265.0352	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	233	239	1	4	2.2808	0	6.31	6.6	Medium	787.4382	4820.3062	12631.1875	63351.5689	94270	74177.4791	24520.1254	7570.6571	1559.2993	481.8868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	306	316	2	6	-0.0119	0	7.87	7.95	Medium	582.319	304946	148022.2355	58630.0389	9915.9217	2052.0514	563.0345	767.7743	153.5549	204.7398	8464.1302	4657.8309	1730.9821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	323	349	4	19	9.9629	0	3.02	3.32	Low	746.6454	7109.065	15781.1121	14116.0702	14301.9354	9003.9491	7765.1247	5052.1022	6308.9046	9653.9239	11476.0661	12828.0137	18126	17438.133	17052.0203	14244.1291	11157.9933	6685.0602	4308.0884	1910.926	1445.9865	596.0407	198.0349	708.8874	877.8809	1099.9787	1111.0421	742.9074	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	350	364	2	13	4.1709	0	11.41	11.6	Medium	834.4119	657.941	671.0337	1733.9933	3467.0076	5387.9702	8019	6690.0253	4325.9896	2516.9883	1204.043	614.9919	474.0308	161.0285	172.0411	203.9776	212.0535	851.0284	969.9643	649.0086	335.0274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	356	364	1	7	1.0416	0	9.44	9.55	Medium	983.4359	26426.1406	61583	46748.9535	23488.6499	9301.1144	2490.1953	872.0382	437.8985	233.9844	234.9241	2930.9129	1163.3441	322.3158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	358	364	1	5	0.2749	0	7.52	7.72	High	777.4175	56564	33519.791	13152.0902	3266.8763	1242.0172	1853.9631	871.7424	1158.2954	1102.1931	1631.2804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	365	371	1	5	1.3367	0	2.99	3.18	High	772.4464	22402.6531	63114	62768.2622	35480.0164	8731.083	1727.7259	491.1595	84.7491	75.1185	47.1898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	365	381	2	13	1.8405	0	10.59	10.74	Medium	1020.0305	22110.631	103199.1251	211255.8626	227226	159191.689	79486.6262	29367.5779	10016.8752	4018.5387	2454.8105	1598.4006	887.6151	488.8818	707.3183	423.0041	620.6371	1230.8725	2052.6099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	365	383	3	15	1.9281	0	11.01	11.31	Medium	756.3931	13269.23	32075.984	51073.6555	59865	52974.6102	33148.4111	22665.2992	10863.1202	5436.1275	3042.8064	1562.9666	567.2719	483.2316	404.6722	198.2255	342.5555	713.4289	809.3445	1047.7631	1296.23	1404.0208	1666.19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	365	388	3	20	2.6544	0	12.11	12.41	Medium	920.155	1798.979	6627.8724	10384.872	15777.8787	16966.1061	17171	12324.0277	7413.9104	3226.948	1834.0887	1280.9799	710.0543	368.9138	505.9465	242.8857	286.9039	277.9954	309.961	488.1296	668.9183	589.0045	917.0443	821.9337	1040.9763	1251.8965	1916.0986	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	365	390	3	22	2.9438	0	12.67	12.96	Medium	1012.8517	2988.1621	11372.0536	22170.7208	34679.7176	42945	38964.0604	28903.2596	19959.0877	10560.7938	5283.6734	2880.0378	2066.8121	1319.1163	1475.0774	1853.1847	564.8675	695.2719	1176.9165	937.0771	1131.7008	1231.3062	1169.0529	1083.2087	1171.6741	2359.0753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	369	381	2	9	0.6642	0	11.74	12.03	High	782.8828	99770.7288	175756	140572.6176	65922.915	22227.2942	8509.5565	2869.5952	1729.8027	1099.5645	590.0102	343.2787	391.5522	498.8268	402.2797	547.1004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	372	378	1	4	0.2112	0	12.6	12.74	Medium	974.4771	89316	57819.6585	21896.8482	5177.6618	1585.2445	428.2027	587.6537	786.6267	1281.3336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	372	381	2	6	0.399	0	12.97	13.27	Medium	643.3162	1063812.797	1106724	937308.3417	515812.5865	137059.159	41425.1007	11534.1801	3580.1555	1283.452	591.0634	489.7382	236.4254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	372	383	2	8	0.9614	0	13.26	13.49	Medium	757.3717	39116.3741	70571	57640.252	22594.3499	9567.7628	2986.0896	1852.1724	5332.5336	9945.7352	6929.4939	2159.0731	746.2532	610.5708	564.2665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	372	390	2	15	1.8997	0	13.64	13.84	Medium	1142.0597	1939.0063	5893.0062	11608	11358.9598	9252.923	5222.0501	2589.0614	1733.0079	853.0423	624.0175	391.9814	342.9173	136.0333	260.022	252.937	176.064	425.9898	421.9159	398.0038	289.0708	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	375	381	1	4	0.1514	0	12.97	13.11	Medium	865.4454	95888	60995.6923	17355.4388	5087.8347	1380.9293	740.1935	1380.9293	849.9086	2014.3508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	379	390	2	10	1.0103	0	10.29	10.6	Medium	664.3301	24880.0347	27604	20272.8392	11181.8629	5359.8978	2817.8952	3054.194	1472.1291	1187.8123	675.1997	2197.874	1569.8498	1219.8243	679.833	3266.0627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	382	388	1	5	0.0364	0	5.87	6.17	Medium	738.4145	632276	262500.4258	55523.7412	8200.7263	1370.0037	318.3811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	382	389	1	6	1.2088	0	6.2	6.41	Medium	853.4414	9474.8586	20069	18463.1125	9119.0155	3130.0107	891.1389	379.1168	297.965	429.9516	228.1438	700.968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	382	390	1	7	1.0421	0	8.08	8.39	High	1016.5047	134385.1793	265325	188454.2321	86469.9985	27939.3885	8222.7066	2429.16	1117.4136	672.0676	1659.926	2676.1246	1319.8436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	382	392	2	9	1.7809	0	8.5	8.79	Medium	617.7741	19079.8413	57640.4185	81592	61778.8454	28960.2733	13047.7479	11291.033	6167.7999	2866.0225	4702.4183	3454.9142	739.5384	611.3019	1130.4728	830.4244	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	383	389	1	5	1.2187	0	6.21	6.32	Medium	754.373	2092.9895	4715	3640.9858	1168.9833	540.0288	434.9873	597.0103	362.0337	409.0146	169.0018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	383	390	1	6	0.8919	0	8.08	8.27	Medium	917.4363	53253.4134	80425	56807.4044	20188.7797	5610.7897	1488.6019	359.5716	175.4906	211.0796	26575.164	17659.5064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	384	390	1	5	0.7735	0	8.13	8.3	High	788.3937	173304.5282	222858	119017.428	36042.9075	10371.8151	2064.1612	482.8845	180.2315	64.6113	88.4155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	389	399	2	8	1.5784	0	7.67	7.97	Medium	675.2969	23371.4774	69861.6943	80796	78316.7026	41410.801	17189.8776	6842.417	2173.5462	1012.1846	567.1192	701.5019	750.8166	897.5279	572.0507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	389	407	3	16	1.6305	0	9.74	9.96	High	746.7038	9188.0157	24431.9417	33110.1033	33214	26296.0005	14721.9085	8872.7779	3770.183	1586.832	911.25	605.1349	456.1318	225.025	242.7635	505.7995	343.1125	751.0971	1026.8034	1813.8843	1589.8729	1861.0179	1182.9019	1246.7604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	390	399	2	7	1.123	0	6.35	6.62	Medium	617.7834	29853.5387	70204.0974	73756	45176.4644	19348.6405	6286.7325	2312.7883	965.6313	651.6323	426.5434	5609.215	490.6938	443.4251	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	390	400	2	8	0.8347	0	8.9	9.06	Medium	683.3036	16652.8704	30058	26363.9872	14215.1155	6774.8031	2218.9762	1303.9581	876.9497	550.8455	238.9596	586.162	761.8271	360.0447	218.7788	2542.7871	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	390	406	2	14	1.2613	0	6.76	6.81	Medium	1005.4965	587.9866	1343.0115	1816	1141.0028	1097.9962	650.0025	224.0107	121.0112	71.9916	87.0106	147.0036	102.9995	73.9867	98.0116	77.0072	67.0037	218.9952	189.0125	231.9913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	391	399	1	6	1.0296	0	4.78	5.05	Medium	1071.4962	5453.9124	13756	11069.0304	5410.0426	2197.8954	870.0484	137.0667	379.9246	61.0818	62.9709	78.9236	74.0958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	391	400	2	7	0.9271	0	7.37	7.67	Medium	601.772	382709.8597	658931	583229.5962	458220.2253	189469.6844	59211.79	17173.3295	51791.4638	35422.5057	13935.7346	4434.0974	1457.9232	1256.8303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	391	404	2	11	1.1826	0	6.63	6.93	Medium	816.4013	81996.9324	194545.3703	251370	197368.3827	102133.9088	41120.7881	16852.8547	4989.2989	2035.8757	1418.3418	1222.7254	796.9722	1076.9721	1042.4515	9872.0363	10585.4606	10750.392	9020.5298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	391	406	2	13	1.295	0	5.43	5.73	Medium	923.9648	47562.0464	133326.2475	153773	132817.0732	83244.1401	37197.8846	14292.0782	6553.5666	2252.5686	1281.1484	774.3204	804.824	567.835	664.0384	835.3275	1091.0879	1229.527	2498.9432	3087.8961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	391	407	2	14	1.2365	0	8	8.3	High	980.5069	67764.8936	189214.8947	276491	210501.3381	118217.8986	60542.8581	23424.4643	8984.6117	3871.8156	1690.8621	838.7294	914.662	572.9653	412.6631	497.0327	775.4522	2315.197	4550.9907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	391	410	3	17	1.3297	0	7.79	8.09	High	772.7339	34901.8752	85833.6819	114899	99231.9906	71791.9318	39409.4716	21121.3589	8589.1539	3751.9472	1823.3762	827.5323	808.2466	659.2206	347.1428	548.7661	478.6363	1495.5191	2270.454	3499.4797	2927.9214	2224.8696	1349.9997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	400	406	1	5	0.8766	0	3.01	3.32	Medium	794.4441	36893.716	39943	33347.6967	15779.7249	3934.8746	1022.1166	312.0594	210.8839	85.9382	118.8508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	400	407	1	6	0.3041	0	4.79	5	Medium	907.5281	22774	17953.0081	5892.0145	1780.9834	504.9305	390.9476	85.1397	28.8432	0	46.9137	18.0705	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	400	410	2	9	0.7714	0	4.32	4.45	Low	632.3581	12490.9522	13435	9864.0186	4879.938	1681.0407	689.0217	331.903	8213.9337	132.0232	493.0369	133.0482	411.0349	107.0126	168.9241	523.9927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	400	425	3	24	2.5972	0	11.73	12.03	Medium	1015.5146	3311.2566	12190.7036	26878.2422	40051.8416	50880	44888.683	30771.0066	18928.8972	10148.0504	5117.1142	2780.2133	1353.2287	1030.255	541.9126	698.7411	479.0259	610.2339	842.3713	1354.7814	1989.8595	2363.2978	1857.0986	1472.0146	1570.6148	1715.7977	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	401	407	1	5	0.2345	0	4.09	4.21	Medium	776.4876	31398	18526.9041	4812.1082	1203.9853	357.8898	279.796	104.9235	48.8685	15.8104	35.9327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	401	425	3	23	2.5371	0	11.49	11.79	High	971.8344	4777.8735	16122.1599	31271.2761	45552.6526	53497	45780.4037	30805.162	18999.6593	9164.7336	4707.6707	1723.2344	1333.0373	448.9715	420.4006	360.8099	169.7929	401.6255	658.7637	1164.8771	1629.3585	2236.6946	1887.3131	1747.7238	1759.1521	1718.3365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	405	425	3	19	2.1898	0	10.83	11.14	High	828.7482	75806.5859	171763.0279	321610.3232	410908	354415.0869	320036.5472	197539.0951	102905.6282	45848.4129	16642.6428	5764.1517	2221.5884	1030.2839	465.9818	390.7415	591.3822	1738.7966	4140.2156	5532.1609	7243.8773	6704.6553	5695.1815	5218.6597	4184.1058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	407	424	3	16	2.3601	0	9.63	9.94	Medium	713.359	4546.8389	13439.1188	28351.7352	35385	31927.2211	19204.0634	12043.9126	5060.8622	2362.2396	1025.8869	872.0039	940.0364	1152.233	884.9625	384.9776	646.8487	288.8682	346.1019	303.9865	422.2335	302.9066	623.0913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	407	425	2	17	2.4584	0	10.63	10.79	High	1135.0551	4403.0427	22101.3686	60085.281	85548	76431.2344	56696.5176	26231.5871	12560.3549	5687.5355	2067.72	990.7825	404.6674	347.2308	301.5425	138.3702	159.2562	348.5361	529.9838	848.4962	1147.428	1268.8282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	408	423	2	14	2.4394	0	5.83	6.12	Medium	956.4508	490.0197	1751.0137	3089.0076	3763	3180.0178	1915.0044	1032.9804	562.024	565.0098	269.9874	558.0046	370.0125	312.9948	447.9885	248.9718	139.9892	365.017	202.0025	223.9942	211.0174	187.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	408	424	2	15	2.2828	0	9.2	9.25	Medium	1012.9929	280.0093	713.0044	1896.9878	2373	1839.0162	1051.9992	831.9893	332.0064	307.9994	257.0162	173.9874	356.991	473.0068	622.0095	241.0115	165.9851	179.9982	43.9947	87.0118	90.9949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	408	425	3	16	1.9165	0	10.19	10.49	Medium	719.3445	116470.5283	378457.9649	533657	532427.3943	512533.8405	345323.7568	238934.3663	87155.4264	32743.3402	9967.1346	4527.5546	3159.5165	3232.8043	2996.6549	2793.0778	2320.7789	3705.1032	9665.8405	20593.8591	20072.7017	19559.6874	9087.6816	6091.0267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	411	420	2	8	1.6112	0	5.88	6.1	Medium	593.2622	1728.0264	5665.9732	6912	5621.0428	2954.0138	1445.0494	608.9859	328.0128	290.9927	326.0089	569.0126	384.9668	909.9983	423.9908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	411	425	2	13	1.9549	0	10.48	10.63	Medium	900.4227	25369.7657	105082.2943	231658.3681	235197	144326.6553	81327.523	32299.8856	13530.0632	5218.226	3312.5327	1295.5843	1055.1296	968.9966	556.2758	452.1984	391.1875	893.6302	1622.172	2616.2907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	413	425	2	11	1.34	0	9.5	9.78	Medium	754.3697	18120.275	45323.2633	49025.6757	31406.7393	16654.7367	5994.0623	2383.3982	1275.1102	993.3696	650.7341	1075.3748	726.2438	1090.8016	907.3048	1725.7328	955.2088	1275.9222	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	415	425	2	9	0.8087	0	10.19	10.45	Medium	618.8057	29936.0589	44527	29156.743	11330.3159	4783.9263	1975.1276	773.201	559.8573	4063.042	447.0705	1788.9615	4415.6706	3456.3035	2265.2479	1795.0764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	418	425	1	6	0.4097	0	9.51	9.75	High	908.4658	49000	40533.135	16663.0655	5295.1553	1976.1501	516.6552	349.9199	267.6738	352.9107	97.9477	80.0031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	426	441	2	12	1.6876	0	6.51	6.81	High	941.9251	38373.9214	137783.8096	233699	209546.359	142034.5032	61635.0578	27943.3183	10751.5447	3701.5268	1875.7256	877.2405	591.959	377.9979	709.6376	1002.0511	1116.1637	845.1463	1055.5414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	426	445	3	16	1.617	0	6.24	6.41	High	790.377	43219.8697	124375.6924	179142	166447.4788	135028.2654	90829.7913	47139.7542	19932.9132	6945.9041	3477.0523	1077.0115	773.5895	893.8649	358.0927	240.5508	560.374	2257.8972	3572.7259	4780.9469	4996.8959	3515.3218	2987.7501	3036.9537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	426	448	3	19	1.8558	0	9.09	9.39	High	909.1002	31037.93	109128.0153	230896.1492	262540	239368.9615	172167.3414	77868.7461	41674.0136	14653.1535	6829.3225	3480.2582	1561.3565	1260.9022	607.9147	527.7936	511.7693	1529.308	2879.3495	5162.8025	6604.9833	5082.6813	3688.5732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	426	453	4	24	2.0996	0	13.4	13.69	Medium	847.6572	8855.6623	43037.0027	91517.9154	111932.2799	119956	106282.3657	73043.5928	39255.7514	21804.5263	9829.3436	3952.4811	3068.481	2687.7935	3017.2346	2603.603	2744.5306	1972.1743	3269.8061	3249.6735	4468.6055	4278.2618	4137.3342	2226.576	2028.9114	1294.9899	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	428	445	3	14	0.6364	0	6.31	6.37	Medium	712.3435	1707.9881	1770.9888	2250	1666.9947	835.008	270.9888	261.9936	116.0105	14.0078	58.9837	46.006	24.9943	131.014	70.0046	10.9865	95.9945	143.9918	65.9876	173.9986	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	429	441	2	9	1.2755	0	5.19	5.48	High	767.8534	167864.7782	475979.5424	565896	428858.2412	200859.1875	80823.7821	23720.3984	8445.049	2737.3012	1657.9237	803.0568	621.7214	664.8965	751.2467	1519.7634	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	429	445	3	13	1.4768	0	5.24	5.54	Low	674.3292	50661.5245	69297.2114	92723.4378	114246	67454.5621	42297.2564	17392.7267	7841.2834	2813.6575	1659.6047	564.8234	378.2922	915.2232	739.1517	516.0115	1082.5783	3390.6839	6047.446	9085.9869	8501.9874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	429	448	3	16	0.9402	0	8.54	8.66	Medium	793.0524	2612.0043	7186.9516	8796.0338	9563	6233.0594	3571.0038	2207.9462	1288.9293	405.9551	314.0242	325.9898	241.0632	98.0596	334.0155	271.9987	304.977	527.0704	1016.0551	1417.0488	1703.9315	1118.9301	899.0256	1263.9766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	429	453	4	21	1.7005	0	13.3	13.57	High	760.6214	18400.5689	55311.5012	93154.0236	109021	101308.7645	69383.503	37940.6721	22250.0324	11847.8304	6030.3826	2209.1995	1600.3388	1024.7492	660.4309	419.2156	538.9914	1523.8153	2568.5271	3486.8088	3728.0241	2776.4713	3087.5559	1538.7873	1182.7868	1176.1326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	430	441	2	8	1.1561	0	4.88	5.19	Medium	716.3488	98160.4832	228532	225201.7481	158530.4532	63428.2223	19238.7433	7075.4777	1597.1261	2608.4067	571.8967	690.4606	355.6918	516.1019	303.3842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	+977A	15s	N66428_23_01_44	430	445	3	12	1.6608	0	5.02	5.32	High	639.9928	12878.1884	27527.11	46418	37944.6875	27299.0395	16086.7569	6713.912	2505.2333	1034.1082	534.0531	551.0522	187.6977	201.8636	240.1114	398.0608	131.0343	1252.9708	2683.0149	3783.7027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
